MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,Section or Quarter,County or Parish,State or Prov.,Location,Missing,Link,First Published,Last Update
242836,,"Indian Boundary Lines",,,1937,"Chicago’s Charter Jubilee",42.01625,-87.67505,"7407 North Clark Street","Chicago","Rogers Park","Cook County","Illinois","It is at the intersection of North Rogers Avenue and North Clark Street, on the right when traveling west on North Rogers Avenue. ",,https://www.hmdb.org/m.asp?m=242836,3/12/2024,3/18/2025
242893,,"Oliver Building","Holabird and Roche, architects; 1907","Chicago Landmark",1984,"Commission on Chicago Landmarks; City of Chicago",41.88479,-87.62932,"159 North Dearborn Street","Chicago","The Loop District","Cook County","Illinois","It is on North Dearborn Street north of West Randolph Street. ",,https://www.hmdb.org/m.asp?m=242893,3/12/2024,3/12/2024
242942,,"(Former) Engine Company 42 Firehouse","Unknown, architects; 1887","Chicago Landmark",2018,"Commission on Chicago Landmarks; City of Chicago",41.89090,-87.63537,"228 West Illinois Street","Chicago","River North","Cook County","Illinois","It is on West Illinois Street east of North Franklin Street. ",,https://www.hmdb.org/m.asp?m=242942,3/13/2024,3/13/2024
242949,,"Portage Park",,,,"Chicago Park District",41.95399,-87.76605,"4100 North Long Avenue","Chicago","Portage Park","Cook County","Illinois","It is on North Central Avenue near West Irving Park Road ( Route 19). ",,https://www.hmdb.org/m.asp?m=242949,3/13/2024,6/27/2024
242950,,"Portage Park",,,,"Chicago Park District",41.95669,-87.76696,"4100 North Long Avenue","Chicago","Portage Park","Cook County","Illinois","It is on North Central Avenue near West Berteau Avenue. ",,https://www.hmdb.org/m.asp?m=242950,3/13/2024,6/27/2024
242951,,"Romanian American War Memorial",,,1946,"The All-American Club, Chicago, Illinois; Romanian American Memorial Post 109 Amvets",41.95743,-87.76693,"4225 North Central Avenue","Chicago","Portage Park","Cook County","Illinois","It is on North Central Avenue north of West Berteau Avenue, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=242951,3/13/2024,4/23/2024
242955,,"Old Edgebrook","Chicago Landmark District",,,"Commission on Chicago Landmarks; City of Chicago",41.99315,-87.76678,"6181 North Prescott Avenue","Chicago","Forest Glen","Cook County","Illinois","It is at the intersection of North Prescott Avenue and North Livermore Avenue, on the right when traveling west on North Prescott Avenue. ",,https://www.hmdb.org/m.asp?m=242955,3/13/2024,3/13/2024
242958,,"Mary Berkemeier Quinn Park-of-Trees","Established and maintained in perpetuity",,,"Chicago Park District",41.99572,-87.77055,"6239 North McClellan Avenue","Chicago","Forest Glen","Cook County","Illinois","It is on North Mandell Avenue east of North McClellan Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=242958,3/13/2024,3/13/2024
243039,,"Burr Tillstrom","Puppeteer (1917-1985)","Chicago Tribute",1999,"Commission on Chicago Landmarks; City of Chicago",42.01488,-87.66656,"1407 West Sherwin Avenue","Chicago","Rogers Park","Cook County","Illinois","It is on West Sherwin Avenue, 0.1 miles west of Sheridan Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=243039,3/15/2024,9/24/2024
243337,,"Batcolumn","Claes Oldenburg, 1977","(painted steel, 6' x 101')",1977,"United States General Services Administration",41.88198,-87.64312,"600 West Madison","Chicago","West Loop","Cook County","Illinois","It is on Madison Street west of Jefferson Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=243337,3/20/2024,10/13/2024
243639,,"Garfield Park Fieldhouse",,,,"Chicago Park District",41.88262,-87.71551,"100 North Central Park Avenue","Chicago","Garfield Park","Cook County","Illinois","It is on North Central Park Avenue, 0.1 miles north of West Washington Boulevard, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=243639,3/25/2024,3/26/2024
243644,,"132nd Infantry Monument","2nd Ill.",,1926,"132nd Infantry Welfare Association",41.88137,-87.72032,,"Chicago","Garfield Park","Cook County","Illinois","It is on South Hamlin Boulevard north of West Washington Boulevard, on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=243644,3/25/2024,6/22/2024
243680,,"Garfield Park",,,,"Chicago Park District",41.88068,-87.72050,,"Chicago","Garfield Park","Cook County","Illinois","It is at the intersection of South Hamlin Boulevard and West Madison Street, on the right when traveling north on South Hamlin Boulevard. ",,https://www.hmdb.org/m.asp?m=243680,3/26/2024,3/26/2024
243681,,"Garfield Park Natural Area","Chicago Park District Natural Areas",,,"Chicago Park District",41.88340,-87.71662,"100 North Central Park Avenue","Chicago","Garfield Park","Cook County","Illinois","It can be reached from North Central Park Avenue, 0.2 miles north of West Washington Boulevard, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=243681,3/26/2024,2/5/2025
243682,,"Garfield Park Natural Area","Chicago Park District Natural Areas",,,"Chicago Park District",41.88391,-87.71679,,"Chicago","Garfield Park","Cook County","Illinois","It is on Schraeder Drive west of North Central Park Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=243682,3/26/2024,2/5/2025
243683,,"Garfield Park Natural Area","Chicago Park District Natural Areas",,,"Chicago Park District",41.88204,-87.71987,,"Chicago","Garfield Park","Cook County","Illinois","It is on North McCrea Drive north of West Washington Boulevard, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=243683,3/26/2024,2/5/2025
243684,,"Garfield Park",,,,"Chicago Park District",41.88490,-87.72063,,"Chicago","Garfield Park","Cook County","Illinois","It is on North Hamlin Avenue south of West Lake Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=243684,3/26/2024,3/3/2025
244102,,"Stanislav ""Stan"" Mikita","Chicago Blackhawks, 1958–1980","21",2011,"Chicago Blackhawks",41.88124,-87.67330,"1901 West Madison Street","Chicago","Near West Side","Cook County","Illinois","It is on West Madison Street, 0.2 miles east of Damen Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=244102,4/2/2024,4/2/2024
244147,,"Robert Marvin ""Bobby"" Hull","Chicago Blackhawks, 1957-1972","""The Golden Jet""",,,41.88122,-87.67325,"1849 W Madison St","Chicago","Near West Side","Cook County","Illinois","It is on West Madison Street. ",,https://www.hmdb.org/m.asp?m=244147,4/2/2024,7/19/2024
244150,,"Union Stock Yard Gate","Burnham and Root, architects; Yard open: 1865-1971","Chicago Landmark",1972,"Commission on Chicago Historical and Architectural Landmarks; City of Chicago",41.81866,-87.64840,"1260 S Peoria St","Chicago","Back of the Yards","Cook County","Illinois","It is on West Exchange Avenue east of Peoria Street, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=244150,4/2/2024,5/9/2024
244161,,"Leslie F. Orear",,,2016,"Illinois Labor History Society; Laborers' International Union of North America",41.81866,-87.64841,,"Chicago","Back of the Yards","Cook County","Illinois","It is on West Exchange Avenue east of South Peoria Street, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=244161,4/2/2024,4/3/2024
244189,,"Union Stock Yard","Chicago","Est. 1865",,"Department of Planning and Development; Commission on Chicago Landmarks; City of Chicago",41.81854,-87.64851,,"Chicago","Back of the Yards","Cook County","Illinois","It is on West Exchange Avenue east of South Peoria Street, on the left when traveling east. ",,https://www.hmdb.org/m.asp?m=244189,4/3/2024,7/5/2025
244233,,"People of Canaryville",,,,"Chicago Department of Transportation",41.82063,-87.64578,,"Chicago","Canaryville","Cook County","Illinois","It is on South Halsted Street north of West 41st Street, on the right when traveling north. <font color=red> Reported damaged.</font>",Reported Missing,https://www.hmdb.org/m.asp?m=244233,4/3/2024,4/7/2024
244240,,"Bridgeport and the Development of Chicago's Infrastructure","The Story of a Neighborhood",,,"Chicago Department of Transportation",41.83285,-87.64606,,"Chicago","Bridgeport","Cook County","Illinois","It is on South Halsted Street north of West 34th Street when traveling north. ",,https://www.hmdb.org/m.asp?m=244240,4/3/2024,9/25/2024
244410,,"The <i>Eastland</i> Disaster",,,2000,"The Illinois Mathematics and Science Academy, The Eastland Disaster Historical Society, The City of Chicago, and the Illinois State Historical Society",41.88707,-87.63235,"144 West Wacker Drive","Chicago","The Loop District","Cook County","Illinois","It is at the intersection of West Wacker Drive and North LaSalle Street on West Wacker Drive. ",,https://www.hmdb.org/m.asp?m=244410,4/7/2024,4/7/2024
244568,,"The Boulevard System",,,,,41.87461,-87.72006,,"Chicago","Garfield Park","Cook County","Illinois","It is at the intersection of West Congress Parkway and South Independence Boulevard, on the right when traveling west on West Congress Parkway. ",,https://www.hmdb.org/m.asp?m=244568,4/8/2024,6/22/2024
244569,,"Garfield Park",,,,,41.87461,-87.72007,,"Chicago","Garfield Park","Cook County","Illinois","It is at the intersection of West Congress Parkway and Independence Boulevard, on the right when traveling west on West Congress Parkway. ",,https://www.hmdb.org/m.asp?m=244569,4/8/2024,4/8/2024
244572,,"Behold Thy Mother",,,,,41.87720,-87.70376,"3121 West Jackson Boulevard","Chicago","East Garfield Park","Cook County","Illinois","It is at the intersection of West Jackson Boulevard and South Albany Avenue, on the left when traveling west on West Jackson Boulevard. ",,https://www.hmdb.org/m.asp?m=244572,4/8/2024,4/10/2024
244575,,"Garfield Park",,,,"Chicago Park District",41.87738,-87.71595,,"Chicago","Garfield Park","Cook County","Illinois","It is at the intersection of South Central Park Boulevard and West Jackson Boulevard on South Central Park Boulevard. ",,https://www.hmdb.org/m.asp?m=244575,4/8/2024,4/9/2024
244580,,"Norman Cornwall Memorial",,,1930,"Norman J. Cornwall American Legion Post 275",41.87707,-87.71601,,"Chicago","Garfield Park","Cook County","Illinois","It is at the intersection of South Central Park Boulevard and Jackson Boulevard on South Central Park Boulevard. ",,https://www.hmdb.org/m.asp?m=244580,4/8/2024,4/9/2024
244582,,"Garfield Park",,,,,41.88106,-87.71127,,"Chicago","Garfield Park","Cook County","Illinois","It is at the intersection of West Madison Street and Homan Avenue, on the right when traveling west on West Madison Street. ",,https://www.hmdb.org/m.asp?m=244582,4/8/2024,4/8/2024
244584,,"Garfield Park",,,,"Chicago Park District",41.88108,-87.71562,,"Chicago","Garfield Park","Cook County","Illinois","It is on South Central Park Boulevard near Madison Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=244584,4/8/2024,4/8/2024
244586,,"Garfield Park",,,,"Chicago Park District",41.88450,-87.71127,,"Chicago","Garfield Park","Cook County","Illinois","It is on West Lake Street west of North Homan Avenue, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=244586,4/8/2024,4/8/2024
244990,,"Carson Pirie Scott & Company Building",,"Chicago Landmark",,"Commission on Chicago Historical and Architectural Landmarks; City of Chicago",41.88105,-87.62638,"36 S Wabash Ave","Chicago","The Loop District","Cook County","Illinois","It is on South Wabash Avenue north of East Monroe Street, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=244990,4/16/2024,4/25/2025
245007,,"Jewelers Row","Chicago Landmark District",,2003,"Commission on Chicago Landmarks; City of Chicago",41.88134,-87.62592,"22 South Wabash Avenue","Chicago","The Loop District","Cook County","Illinois","It is on South Wabash Avenue south of East Madison Street, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=245007,4/16/2024,4/16/2024
245008,,"Couch Place",,,2007,"City of Chicago",41.88515,-87.62831,,"Chicago","The Loop District","Cook County","Illinois","It is on Couch Place near North State Street. ",,https://www.hmdb.org/m.asp?m=245008,4/16/2024,4/16/2024
245011,,"Couch Place",,,2007,"City of Chicago",41.88516,-87.62922,,"Chicago","The Loop District","Cook County","Illinois","It can be reached from Couch Place east of Dearborn Street. ",,https://www.hmdb.org/m.asp?m=245011,4/16/2024,4/16/2024
245103,,"Colonel Marcus M. Spiegel","December 8, 1829 &#10017;&#65039; May 4, 1864",,2024,"Jewish American Society for Historic Preservation; Shrouded Veterans",41.95309,-87.66033,"3921 N Clark St","Chicago","Wrigleyville","Cook County","Illinois","It is on North Clark Street near West Byron Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=245103,4/21/2024,5/1/2024
245999,,"Read-Dunning Cemetery No. 3",,,,,41.95583,-87.79731,"4200 N. Oak Park Avenue","Chicago","Dunning","Cook County","Illinois","It is on Oak Park Avenue, 0.2 miles north of West Irving Park Road ( Route 19), on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=245999,5/2/2024,3/12/2025
246005,,"Henry Horner","1878 – 1940",,,,41.94642,-87.78656,"3606 North Narragansett Avenue","Chicago","Dunning","Cook County","Illinois","It is on North Narragansett Avenue, 0.1 miles north of West Addison Street, on the left when traveling north. ",,https://www.hmdb.org/m.asp?m=246005,5/2/2024,5/2/2024
246008,,"The Sick and Infirm at Dunning",,,2001,,41.95518,-87.79102,,"Chicago","Dunning","Cook County","Illinois","It can be reached from West Belle Plaine Avenue near North Neenah Avenue. ",,https://www.hmdb.org/m.asp?m=246008,5/3/2024,6/17/2024
246012,,"The Cook County Insane Asylum",,,,,41.95519,-87.79104,,"Chicago","Dunning","Cook County","Illinois","It can be reached from West Belle Plaine Avenue near North Neenah Avenue. ",,https://www.hmdb.org/m.asp?m=246012,5/3/2024,5/3/2024
246014,,"Civil War Veterans",,,,,41.95522,-87.79107,,"Chicago","Dunning","Cook County","Illinois","It is on West Belle Plaine Avenue near North Neenah Avenue. ",,https://www.hmdb.org/m.asp?m=246014,5/3/2024,5/3/2024
246021,,"Unidentified Victims of the 1871 Chicago Fire",,,,,41.95525,-87.79106,,"Chicago","Dunning","Cook County","Illinois","It can be reached from West Belle Plaine Avenue near North Neenah Avenue. ",,https://www.hmdb.org/m.asp?m=246021,5/3/2024,8/28/2024
246023,,"Cook County Cemetery at Dunning — 1854",,,2001,,41.95527,-87.79102,,"Chicago","Dunning","Cook County","Illinois","It can be reached from West Belle Plaine Avenue near North Neenah Avenue. ",,https://www.hmdb.org/m.asp?m=246023,5/3/2024,5/7/2024
246027,,"Unknown and Itinerant Poor of Cook County",,,,,41.95526,-87.79099,,"Chicago","Dunning","Cook County","Illinois","It is on West Belle Plaine Avenue near North Neenah Avenue. ",,https://www.hmdb.org/m.asp?m=246027,5/3/2024,5/3/2024
246028,,"Cook County Poorhouse",,,,,41.95523,-87.79096,,"Chicago","Dunning","Cook County","Illinois","It can be reached from West Belle Plaine Avenue near North Neenah Avenue. ",,https://www.hmdb.org/m.asp?m=246028,5/3/2024,5/3/2024
